Unnamed: 0,Title,Author,Cleaned Goodreads URL
154256,the later roman empire,ammianus marcellinus,669343.The_Later_Roman_Empire
58446,the lathe of heaven,ursula k. le guin,436971.The_Lathe_of_Heaven
5553,the laughing corpse,laurell k. hamilton,6932920-the-laughing-corpse-anita-blake-vampire-hunter-2
258020,the laughter of love,linda thompson,30122800-the-laughter-of-love
215089,the laura cardinal novels,j. carson black,18836493-the-laura-cardinal-novels
103726,the law is a lady,nora roberts,13012733-the-law-is-a-lady
104195,the law of attraction,n.m. silber,18285821-the-law-of-attraction
190494,the law of attraction,michael j. losier,2849434-the-law-of-attraction
18413,the law of attraction,esther hicks,823679.The_Law_Of_Attraction
129520,the law of attraction,kristi gold,13506714-the-law-of-attraction
75825,the law of moses,amy harmon,23624738-the-law-of-moses
241498,the law of nines,terry goodkind,6578837-the-law-of-nines
27377,the law of similars,chris bohjalian,126812.The_Law_of_Similars
394871,the law of success,napoleon hill,6056171-the-law-of-success
368409,the law on obligations and contracts,hector s. de leon,4562383-the-law-on-obligations-and-contracts
214477,the lawless,john jakes,506265.The_Lawless
133471,the lawless roads,graham greene,12968046-the-lawless-roads
47208,the lawman returns,lynette eason,21942753-the-lawman-returns
273806,the lawnmower man,stephen king,102686.The_Lawnmower_Man
173699,the lawrence browne affair,cat sebastian,30226770-the-lawrence-browne-affair
176888,the laws,plato,1289293.The_Laws
329066,the laws of medicine,siddhartha mukherjee,25409816-the-laws-of-medicine
9405,the laws of murder,charles finch,21564322-the-laws-of-murder
179511,the laws of plato,plato,30578.The_Laws_of_Plato
291913,the lawyer lifeguard,james patterson,33607014-the-lawyer-lifeguard
73177,the lay of aotrou and itroun,j.r.r. tolkien,31129610-the-lay-of-aotrou-and-itroun
139699,the lays of beleriand,j.r.r. tolkien,77678.The_Lays_of_Beleriand
182420,the lazarus project,aleksandar hemon,6015657-the-lazarus-project
274190,the lazarus vendetta,robert ludlum,2059635.The_Lazarus_Vendetta
26475,the leader in me,stephen r. covey,4972618-the-leader-in-me
372828,the leader's checklist,michael useem,11791672-the-leader-s-checklist
44004,the leader's way,dalai lama xiv,6693161-the-leader-s-way
164216,the leadership challenge,james m. kouzes,13719932-the-leadership-challenge
352228,the leadership moment,michael useem,4527573-the-leadership-moment
19378,the leadership of muhammad,john adair,8570289-the-leadership-of-muhammad
164210,the leadership pill,kenneth h. blanchard,316424.The_Leadership_Pill
116492,the leaf men and the brave good bugs,william joyce,781564.The_Leaf_Men_and_the_Brave_Good_Bugs
185242,the league of extraordinary gentlemen,alan moore,21813300-the-league-of-extraordinary-gentlemen-volume-iii
25269,"the league of extraordinary gentlemen, vol. 1",alan moore,13248452-the-league-of-extraordinary-gentlemen-vol-1
167786,"the league of extraordinary gentlemen, vol. 2",alan moore,107007.The_League_of_Extraordinary_Gentlemen_Vol_2
131344,the league of frightened men,rex stout,77609.The_League_of_Frightened_Men
152832,the lean entrepreneur,brant cooper,13838823-the-lean-entrepreneur
152904,the lean product playbook,dan olsen,23059700-the-lean-product-playbook
6227,the lean startup,eric ries,11500159-the-lean-startup
138942,the learning curve,melissa nathan,2657675-the-learning-curve
21120,the learning hours,sara ney,35841098-the-learning-hours
163261,the lease,mathew henderson,13592052-the-lease
165517,the least likely bride,jane feather,7296761-the-least-likely-bride
26784,the leavers,lisa ko,35076292-the-leavers
222337,the leaving,tara altebrando,30170442-the-leaving
273804,the ledge,stephen king,31362829-the-ledge
29577,the ledge,jim davidson,11309617-the-ledge
375327,the lee bros. southern cookbook,matt lee,269987.The_Lee_Bros_Southern_Cookbook
36713,the left hand of darkness,ursula k. le guin,29889256-the-left-hand-of-darkness
235432,the left hand of god,paul hoffman,7938509-the-left-hand-of-god
276255,the left-hander's handbook,james tertius de kay,508531.The_Left_Hander_s_Handbook
33539,the leftover,brooke williams,35475976-the-leftover
26368,the leftovers,tom perrotta,16638377-the-leftovers
329945,the legacy,lynda la plante,1170127.The_Legacy
15149,the legacy,yrsa sigurdardottir,32186374-the-legacy
27647,the legacy,r.a. salvatore,2144003.The_Legacy
127940,the legacy of conquest,patricia nelson limerick,1012690.The_Legacy_of_Conquest
132864,the legacy of heorot,larry niven,618212.The_Legacy_of_Heorot
247155,the legacy of lucy harte,emma heatherington,31154508-the-legacy-of-lucy-harte
120100,the legacy of the key,s.l. morgan,22030774-the-legacy-of-the-key
207314,the legend,shey stahl,16141219-the-legend
48930,the legend of annie murphy,frank e. peretti,365015.The_Legend_of_Annie_Murphy
255666,the legend of bagger vance,steven pressfield,21516.The_Legend_of_Bagger_Vance
382694,the legend of bold riley,leia weathington,15759065-the-legend-of-bold-riley
139723,the legend of chun hyang,clamp,1235308.The_Legend_of_Chun_Hyang
150126,the legend of devil's creek,d.c. alexander,17915484-the-legend-of-devil-s-creek
22814,the legend of diamond lil,doreen cronin,12475143-the-legend-of-diamond-lil
235416,the legend of eli monpress,rachel aaron,11754293-the-legend-of-eli-monpress
61034,the legend of korra,michael dante dimartino,35290675-the-legend-of-korra
144048,the legend of old befana,tomie depaola,14067.The_Legend_of_Old_Befana
5657,the legend of rock paper scissors,drew daywalt,35046052-the-legend-of-rock-paper-scissors
138815,the legend of sam miracle,n.d. wilson,30071873-the-legend-of-sam-miracle
140169,the legend of sigurd & gudrún,j.r.r. tolkien,6332170-the-legend-of-sigurd-gudr-n
32413,the legend of sleepy hollow,bo hampton,93263.The_Legend_of_Sleepy_Hollow
82062,the legend of sleepy hollow,washington irving,24820420-the-legend-of-sleepy-hollow
353976,the legend of sleepy hollow (illustrated) and other tales,washington irving,24820420-the-legend-of-sleepy-hollow
16703,the legend of sleepy hollow and other stories,washington irving,24385902-the-legend-of-sleepy-hollow-and-other-stories
72251,the legend of the blue eyes,b. kristin mcmichael,17559028-the-legend-of-the-blue-eyes
95782,the legend of the bluebonnet,tomie depaola,253000.The_Legend_of_the_Bluebonnet
400560,the legend of the holy drinker,joseph roth,819535.The_Legend_of_The_Holy_Drinker
94448,the legend of the indian paintbrush,tomie depaola,571349.The_Legend_of_the_Indian_Paintbrush
180009,the legend of the monk and the merchant,terry felber,207304.The_Legend_of_the_Monk_and_the_Merchant
185501,the legend of the seventh virgin,victoria holt,3013759-the-legend-of-the-seventh-virgin
385106,the legend of the werestag,tessa dare,6410996-the-legend-of-the-werestag
282237,the legend of zelda,akira himekawa,4885190-the-legend-of-zelda
311456,the legend trilogy collection,marie lu,20444477-the-legend-trilogy-collection
136314,the legends club,john feinstein,25733707-the-legends-club
196906,the legends of king arthur and his knights,james knowles,22128852-the-legends-of-king-arthur-and-his-knights
26237,the legends of last place,abe streep,18008807-the-legends-of-last-place
61272,the legion of flame,anthony ryan,32610569-the-legion-of-flame
204811,the lego movie,helen murray,18344437-the-lego-movie
81605,the leisure seeker,michael zadoorian,10179165-the-leisure-seeker
218548,the lemesurier inheritance,agatha christie,17824602-the-lemesurier-inheritance
147212,the lemon grove,helen walsh,20939590-the-lemon-grove
23688,the lemon orchard,luanne rice,18026815-the-lemon-orchard
285591,the lemon tree,sandy tolan,151740.The_Lemon_Tree
46941,the lens and the looker,lory s. kaufman,9904384-the-lens-and-the-looker
24250,the leopard,giuseppe tomasi di lampedusa,18757082-the-leopard
51339,the leper of saint giles,ellis peters,10212689-the-leper-of-saint-giles
192185,the leroi jones/amiri baraka reader,amiri baraka,79519.The_LeRoi_Jones_Amiri_Baraka_Reader
82524,the lesser bohemians,eimear mcbride,32190646-the-lesser-bohemians
354992,the lesson,toni cade bambara,17725182-the-lesson
78701,the lesson,suzanne woods fisher,18885583-the-lesson
363459,the lesson of her death,jeffery deaver,709624.The_Lesson_of_Her_Death
267375,the lessons,naomi alderman,11329756-the-lessons
135108,the lessons of history,will durant,174713.The_Lessons_of_History
78877,the letter,richard paul evans,199796.The_Letter
70376,the letter,kay correll,25956759-the-letter
23947,the letter,kathryn hughes,18160436-the-letter
272095,the letter for the king,tonke dragt,23633448-the-letter-for-the-king
209582,the letter of marque,patrick o'brian,2193798.The_Letter_of_Marque
223709,the letters of jane austen,jane austen,22356449-the-letters-of-jane-austen
13543,the letters of vincent van gogh,vincent van gogh,1730369.The_Letters_of_Vincent_Van_Gogh
216107,the levee,malcolm shuman,5321625-the-levee
62008,the lewis man,peter may,20945552-the-lewis-man
62167,the liar,stephen fry,791000.The_Liar
92406,the liar,nora roberts,25160102-the-liar
192616,the liar,steve cavanagh,34080217-the-liar
231953,the liar's chair,rebecca whitney,25099099-the-liar-s-chair
365206,the liar's girl,catherine ryan howard,36163370-the-liar-s-girl
303409,the liar's key,mark lawrence,26236969-the-liar-s-key
3394,the liars' club,mary karr,1811555.The_Liars_Club
47698,the libation bearers,aeschylus,14294288-the-libation-bearers
283422,the libby garrett intervention,kelly oram,26087299-the-libby-garrett-intervention
58976,the liberty of obedience,elisabeth elliot,126175.The_Liberty_of_Obedience
351516,the liberty series,leigh james,25782936-the-liberty-series
143830,the library,sarah stewart,2007415.The_Library
111241,the library at mount char,scott hawkins,23363928-the-library-at-mount-char
370223,the library at the edge of the world,felicity hayes-mccoy,33640775-the-library-at-the-edge-of-the-world
74411,the library of babel,jorge luis borges,9828103-the-library-of-babel
15184,the library of souls,richard denney,31682017-the-library-of-souls
28412,the lie,chad kultgen,6177413-the-lie
393521,the lie,karina halle,27883596-the-lie
50655,the lie tree,frances hardinge,30363777-the-lie-tree
29156,the lies of locke lamora,scott lynch,29588376-the-lies-of-locke-lamora
73287,the lies of locke lamora / red seas under red skies,scott lynch,19105890-the-lies-of-locke-lamora-red-seas-under-red-skies
297887,the lies we tell,meg carter,26026701-the-lies-we-tell
27387,the lies we told,diane chamberlain,18942590-the-lies-we-told
188781,the lieutenants,w.e.b. griffin,1071085.The_Lieutenants
259209,the life & death of cody parker,remington kane,25629179-the-life-death-of-cody-parker
23459,the life and adventures of calamity jane,calamity jane,18286347-the-life-and-adventures-of-calamity-jane
263640,the life and adventures of james p. beckwourth,james p. beckwourth,31234431-the-life-and-adventures-of-james-p-beckwourth
78856,the life and adventures of santa claus,l. frank baum,10786233-the-life-and-adventures-of-santa-claus
23181,the life and death of anne boleyn,eric ives,6572019-the-life-and-death-of-anne-boleyn
99683,the life and death of sophie stark,anna north,23281949-the-life-and-death-of-sophie-stark
327775,the life and loves of a he devil,graham norton,25768641-the-life-and-loves-of-a-he-devil
106859,the life and loves of a she devil,fay weldon,815492.The_Life_and_Loves_of_a_She_Devil
133687,"the life and opinions of tristram shandy, gentleman",laurence sterne,352547.The_Life_and_Opinions_of_Tristram_Shandy_Gentleman
139598,the life and times of grigorii rasputin,alex de jonge,13630468-the-life-and-times-of-grigorii-rasputin
26415,the life and times of the thunderbolt kid,bill bryson,10538.The_Life_and_Times_of_the_Thunderbolt_Kid
58476,the life intended,kristin harmel,21412412-the-life-intended
311994,the life list,lori nelson spielman,18187915-the-life-list
268383,the life list,chrissy anderson,16136730-the-life-list
202880,the life of andrew jackson,robert v. remini,1088471.The_Life_of_Andrew_Jackson
144520,the life of anna,marissa honeycutt,25296980-the-life-of-anna
96637,the life of charlotte brontë,elizabeth gaskell,8191218-the-life-of-charlotte-bront
23182,the life of elizabeth i,alison weir,29421496-the-life-of-elizabeth-i
141156,the life of ian fleming,john george pearson,540081.The_Life_of_Ian_Fleming
272584,the life of john wesley hardin,john wesley hardin,13385196-the-life-of-john-wesley-hardin
376327,the life of lee,lee evans,12446567-the-life-of-lee
92710,the life of mary as seen by the mystics,raphael brown,900983.The_Life_of_Mary_As_Seen_By_the_Mystics
368523,the life of our lord,charles dickens,5342.The_Life_of_Our_Lord
376079,the life of rylan,rylan clark-neal,28678283-the-life-of-rylan
160575,the life of st. anthony,athanasius of alexandria,349271.The_Life_of_St_Anthony
190810,the life of the world to come,kage baker,197041.The_Life_of_the_World_to_Come
26131,the life plan,jeffry s. life,10816278-the-life-plan
27001,the life she wants,robyn carr,29537308-the-life-she-wants
123378,the life she was given,ellen marie wiseman,32980740-the-life-she-was-given
369035,the life span,patricia c. broderick,6700289-the-life-span
40832,the life to come,michelle de kretser,35597095-the-life-to-come
3308,the life we bury,allen eskens,25767409-the-life-we-bury
117852,the life you imagine,derek jeter,484094.The_Life_You_Imagine
372815,the life you were born to live,dan millman,867501.The_Life_You_Were_Born_to_Live
262895,the life you've always wanted,john ortberg,350121.The_Life_You_ve_Always_Wanted
6007,the life-changing magic of not giving a f*ck,sarah knight,26200068-the-life-changing-magic-of-not-giving-a-f-ck
242384,the life-changing magic of tidying,marie kondo,22011085-the-life-changing-magic-of-tidying
11716,the life-changing magic of tidying up,marie kondo,22823462-the-life-changing-magic-of-tidying-up
11977,the life-changing manga of tidying up,marie kondo,34128281-the-life-changing-manga-of-tidying-up
60895,the lifeboat,charlotte rogan,12888599-the-lifeboat
167487,the lifecycle of software objects,ted chiang,12057678-the-lifecycle-of-software-objects
143880,the lifegiving home,sally clarkson,28035248-the-lifegiving-home
143832,the lifegiving table,sally clarkson,34569995-the-lifegiving-table
170170,the lifeguard,deborah blumenthal,12559355-the-lifeguard
253828,the light at the end,john skipp,844121.The_Light_At_The_End
40829,the light behind the window,lucinda riley,19009026-the-light-behind-the-window
5533,the light between oceans,m.l. stedman,24493756-the-light-between-oceans
50524,the light between us,laura lynne jackson,25931305-the-light-between-us
172218,the light brigade,kameron hurley,25464769-the-light-brigade
33078,the light fantastic,terry pratchett,78902.The_Light_Fantastic
117995,the light in the forest,conrad richter,769000.The_Light_in_the_Forest
143953,the light in the lantern,georg dreissig,4395326-the-light-in-the-lantern
27343,the light in the ruins,chris bohjalian,16099282-the-light-in-the-ruins
351570,the light in the wound,christine brae,26251142-the-light-in-the-wound
288190,the light keepers,mande matthews,13641499-the-light-keepers
382348,the light of eidon,karen hancock,8746912-the-light-of-eidon
61257,the light of life,edward w. robertson,35667038-the-light-of-life
130336,the light of the fireflies,paul pen,32467166-the-light-of-the-fireflies
116485,the light of the world,katherine paterson,2241864.The_Light_of_the_World
253971,the light of the world,elizabeth alexander,26031245-the-light-of-the-world
160377,the light of western stars,zane grey,121264.The_Light_of_Western_Stars
143633,the light princess,george macdonald,922737.The_Light_Princess
3220,the light we lost,jill santopolo,34945453-the-light-we-lost
381518,the light years,elizabeth jane howard,723659.The_Light_Years
268379,the lighter side of large,becky siame,17891073-the-lighter-side-of-large
34657,the lighthouse,p.d. james,8354659-the-lighthouse
381747,the lighthouse at the end of the world,jules verne,32832.The_Lighthouse_at_the_End_of_the_World
33504,the lighthouse keeper,cynthia ellingsen,32787242-the-lighthouse-keeper
305444,the lighthouse mystery,gertrude chandler warner,3222513-the-lighthouse-mystery
16835,the lightkeeper,susan wiggs,35869677-the-lightkeeper
154292,the lightkeeper's daughters,jean e. pendziwol,32600626-the-lightkeeper-s-daughters
351342,the lightlings,r.c. sproul,2886732-the-lightlings
29052,the lightning key,jon berkeley,10377985-the-lightning-key
2556,the lightning thief,rick riordan,8657607-the-lightning-thief
218930,the lightning tree,patrick rothfuss,36151100-the-lightning-tree
330169,the lightning-struck heart,t.j. klune,28177280-the-lightning-struck-heart
59123,the lightworker's way,doreen virtue,2233588.The_Lightworkers_Way
279615,the like switch,jack schafer,24477487-the-like-switch
34614,the likeness,tana french,12011554-the-likeness
16987,the lilac bouquet,carolyn brown,32049040-the-lilac-bouquet
122087,the limpopo academy of private detection,alexander mccall smith,13574099-the-limpopo-academy-of-private-detection
5799,the lincoln lawyer,michael connelly,7083465-the-lincoln-lawyer
145568,the lincoln lawyer novels,michael connelly,11445565-the-lincoln-lawyer-novels
101342,the lincoln myth,steve berry,23209912-the-lincoln-myth
250072,the lincoln project,dan gutman,25817285-the-lincoln-project
281335,the line,amie knight,34836596-the-line
217555,the line,teri hall,7878734-the-line
351967,the line,j.d. horn,18184477-the-line
94315,the line of beauty,alan hollinghurst,9245555-the-line-of-beauty
130292,the line of his people,c.j. adrien,22713912-the-line-of-his-people
57229,the line of illeniel,michael g. manning,13096901-the-line-of-illeniel
125374,the line of polity,neal asher,511227.The_Line_Of_Polity
46432,the lineage of the codes of light,jessie e. ayani,831089.The_Lineage_of_the_Codes_of_Light
225191,the lines we cross,randa abdel-fattah,32332936-the-lines-we-cross
130576,the linnet bird,linda holeman,6255540-the-linnet-bird
4263,the lion,nelson demille,10219820-the-lion
44140,the lion and the mouse,jerry pinkney,6534132-the-lion-and-the-mouse
22930,the lion and the rose,kate quinn,18365156-the-lion-and-the-rose
17181,the lion and the unicorn,george orwell,1235687.The_Lion_and_the_Unicorn
260166,the lion in the living room,abigail tucker,32294147-the-lion-in-the-living-room
166873,the lion in winter,james goldman,6737741-the-lion-in-winter
122138,the lion is in,delia ephron,15808498-the-lion-is-in
366530,the lion of the north,kathryn le veque,29097296-the-lion-of-the-north
211187,the lion's bride,connie mason,13008362-the-lion-s-bride
239853,the lion's game,nelson demille,21649.The_Lion_s_Game
56223,the lion's lady,julie garwood,2753810-the-lion-s-lady
191893,the lion's paw,robb white,495305.The_Lion_s_Paw
89211,"the lion, the witch and the wardrobe",hiawyn oram,37684.The_Lion_the_Witch_and_the_Wardrobe
95976,"the lion, the witch and the wardrobe",robin lawrie,202259.The_Lion_the_Witch_and_the_Wardrobe
2548,"the lion, the witch and the wardrobe",c.s. lewis,2238850.The_Lion_the_Witch_and_the_Wardrobe
374177,"the lion, the witch and the wardrobe",kate egan,153898.The_Lion_the_Witch_and_the_Wardrobe
5081,"the lion, the witch and the wardrobe (the chronicles of narnia, #2)",c.s. lewis,2238850.The_Lion_the_Witch_and_the_Wardrobe
139109,"the lion, the witch and the wardrobe / the magician's nephew",c.s. lewis,1797057.The_Lion_the_Witch_and_the_Wardrobe_The_Magician_s_Nephew
64056,the lioness and her knight,gerald morris,442554.The_Lioness_and_Her_Knight
149323,the lioness of morocco,julia drosten,31112404-the-lioness-of-morocco
364751,the lions of al-rassan,guy gavriel kay,33002963-the-lions-of-al-rassan
86746,the lions of little rock,kristin levine,13512406-the-lions-of-little-rock
25726,the lions of lucerne,brad thor,15825677-the-lions-of-lucerne
161059,the lipstick murders,roger silverwood,30167257-the-lipstick-murders
72266,the list,kate l. mary,24980080-the-list
124628,the list,siobhan vivian,29243818-the-list
113275,the list,joanna bolouri,24383096-the-list
89708,the list,mick herron,23636636-the-list
281373,the list,alice ward,35604495-the-list
362441,the list,steve martini,2370122.The_List
256331,the listeners,christopher pike,138009.The_Listeners
316436,the literary mind,mark turner,799327.The_Literary_Mind
36783,the litigators,john grisham,33626488-the-litigators
94412,the little android,marissa meyer,19208103-the-little-android
376118,the little bakery on rosemary lane,ellen berry,32990468-the-little-bakery-on-rosemary-lane
75269,the little book of common sense investing,john c. bogle,171128.The_Little_Book_of_Common_Sense_Investing
50648,the little book of hygge,meik wiking,34095160-the-little-book-of-hygge
238325,the little book of skin care,charlotte cho,27209960-the-little-book-of-skin-care
180023,the little book of talent,daniel coyle,19100329-the-little-book-of-talent
276885,the little book of the london underground,david long,8199205-the-little-book-of-the-london-underground
369437,the little book of valuation,aswath damodaran,11027664-the-little-book-of-valuation
244535,the little book of value investing,christopher h. browne,75893.The_Little_Book_of_Value_Investing
179198,the little book that still beats the market,joel greenblatt,9310911-the-little-book-that-still-beats-the-market
166058,the little bookshop on the seine,rebecca raisin,24866682-the-little-bookshop-on-the-seine
375731,the little bookstore of big stone gap,wendy welch,19009337-the-little-bookstore-of-big-stone-gap
150085,the little bride,anna solomon,10766069-the-little-bride
64197,the little coffee shop of kabul,deborah rodriguez,17931649-the-little-coffee-shop-of-kabul
68865,the little endless storybook,jill thompson,114860.The_Little_Endless_Storybook
4143,the little engine that could,watty piper,630726.The_Little_Engine_That_Could
144028,the little fir tree,margaret wise brown,237385.The_Little_Fir_Tree
160296,the little flower shop by the sea,ali mcnamara,24988544-the-little-flower-shop-by-the-sea
260101,the little french bistro,nina george,32283424-the-little-french-bistro
255744,the little french guesthouse,helen pollard,29247496-the-little-french-guesthouse
94288,the little friend,donna tartt,13016250-the-little-friend
143908,the little gardener,emily hughes,23282276-the-little-gardener
92989,the little house,virginia lee burton,6297983-the-little-house
19895,the little house collection,laura ingalls wilder,114345.The_Little_House_Collection
158514,the little kiosk by the sea,jennifer bohnet,26112729-the-little-kiosk-by-the-sea
22576,the little lady agency,hester browne,6607753-the-little-lady-agency
98561,the little lady of the big house,jack london,4387077-the-little-lady-of-the-big-house
78883,the little match girl,hans christian andersen,342994.The_Little_Match_Girl
377440,the little mermaid,walt disney company,4348277-the-little-mermaid
74644,the little mermaid,hans christian andersen,15828768-the-little-mermaid
154639,"the little mouse, the red ripe strawberry, and the big hungry bear",don wood,4945.The_Little_Mouse_the_Red_Ripe_Strawberry_and_the_Big_Hungry_Bear
94541,the little old lady who was not afraid of anything,linda williams,1298418.The_Little_Old_Lady_Who_Was_Not_Afraid_of_Anything
24027,the little paris bookshop,nina george,24805783-the-little-paris-bookshop
164673,the little princess,casey watson,31429720-the-little-princess
41751,the little red caboose,marian potter,894072.The_Little_Red_Caboose
95676,the little red hen,diane muldrow,867650.The_Little_Red_Hen
126519,the little red hen,paul galdone,850451.The_Little_Red_Hen
143824,the little scarecrow boy,margaret wise brown,1192615.The_Little_Scarecrow_Boy
7644,the little selkie,k.m. shea,25389158-the-little-selkie
326024,the little ships,j.a. sutherland,25249644-the-little-ships
110999,the little shop of found things,paula brackston,31450585-the-little-shop-of-found-things
365012,the little shop of happy ever after,jenny colgan,27258100-the-little-shop-of-happy-ever-after
268500,the little shop of hopes and dreams,fiona harper,23160913-the-little-shop-of-hopes-and-dreams
2615,the little sister,raymond chandler,18375565-the-little-sister
49048,the little sisters of eluria,stephen king,20335270-the-little-sisters-of-eluria
94320,the little stranger,sarah waters,6550483-the-little-stranger
150176,the little teashop of broken hearts,jennifer joyce,33021538-the-little-teashop-of-broken-hearts
276921,the little teashop of lost and found,trisha ashley,30810181-the-little-teashop-of-lost-and-found
16737,the little vampire,angela sommer-bodenburg,1367809.The_Little_Vampire
16472,the little vampire on the farm,angela sommer-bodenburg,1367808.The_Little_Vampire_on_the_Farm
13578,the little village school,gervase phinn,12117428-the-little-village-school
189493,the little virtues,natalia ginzburg,71155.The_Little_Virtues
339734,the little wedding shop by the sea,jane linfoot,29343913-the-little-wedding-shop-by-the-sea
16334,the little white horse,elizabeth goudge,22026746-the-little-white-horse
198284,the little world of liz climo,liz climo,20578515-the-little-world-of-liz-climo
143762,the little yellow leaf,carin berger,3367827-the-little-yellow-leaf
120274,the littles,john lawrence peterson,6050866-the-littles
282720,the littlest assassin-shifters,sandrine gasq-dion,18277233-the-littlest-assassin-shifters
60327,the lives of christopher chant,diana wynne jones,17159184-the-lives-of-christopher-chant
190659,the lives of tao,wesley chu,16127089-the-lives-of-tao
12042,the lives of the artists,giorgio vasari,233389.The_Lives_of_the_Artists
316371,the lives of the muses,francine prose,542666.The_Lives_of_the_Muses
141039,the living,matt de la pena,13515320-the-living
43421,the living and the dead,todd travis,18068213-the-living-and-the-dead
24497,the living bible,anonymous,1563183.The_Living_Bible
168156,the living blood,tananarive due,41538.The_Living_Blood
15642,the living fire menace,kenneth robeson,8680136-the-living-fire-menace
171393,the living gita,swami satchidananda,137708.The_Living_Gita
21517,the lizard cage,karen connelly,2283523.The_Lizard_Cage
237424,the lizard king,jerry hopkins,124772.The_Lizard_King
168551,the lizard of oz,r.l. stine,29241305-the-lizard-of-oz
215058,the location of culture,homi k. bhabha,187943.The_Location_of_Culture
184847,the locavore way,amy cotler,6305268-the-locavore-way
15763,the lock and key library classic mystery and detective stories,julian hawthorne,8436266-the-lock-and-key-library---classic-mystery-and-detective-stories
313840,the lock artist,steve hamilton,8364442-the-lock-artist
131453,the locked room,paul auster,435.The_Locked_Room
298576,the locked ward,dennis o'donnell,15796889-the-locked-ward
75205,the locker ate lucy!,jack chabert,20578961-the-locker-ate-lucy
146704,the locker room,amy lane,10823929-the-locker-room
78893,the locket,richard paul evans,232268.The_Locket
70396,the lodge on holly road,sheila roberts,20821538-the-lodge-on-holly-road
392812,the lodger shakespeare,charles nicholl,1992473.The_Lodger_Shakespeare
258421,the log from the sea of cortez,john steinbeck,9939271-the-log-from-the-sea-of-cortez
320267,the logogryph,thomas wharton,1036471.The_Logogryph
28674,the lola quartet,emily st. john mandel,20550359-the-lola-quartet
61984,the lollipop shoes,joanne harris,20167265-the-lollipop-shoes
149480,the london eye mystery,siobhan dowd,6508184-the-london-eye-mystery
43484,the london flat,juliet gauvin,25076977-the-london-flat
74316,the london merchant,george lillo,532265.The_London_Merchant
315751,the london scene,virginia woolf,4834677-the-london-scene
19599,the lone cowboy,maggie shayne,18901151-the-lone-cowboy
27662,the lone drow,r.a. salvatore,239109.The_Lone_Drow
81620,the lone ranger and tonto fistfight in heaven,sherman alexie,18882904-the-lone-ranger-and-tonto-fistfight-in-heaven
150984,the lone star lonely hearts club,susan mcbride,315888.The_Lone_Star_Lonely_Hearts_Club
97777,the loneliest girl in the universe,lauren james,32601841-the-loneliest-girl-in-the-universe
187730,the lonely,tara brown,18816515-the-lonely
5167,the lonely city,olivia laing,28187358-the-lonely-city
30595,the lonely girls club,suzanne forster,115450.The_Lonely_Girls_Club
153746,the lonely hearts club,elizabeth eulberg,13555891-the-lonely-hearts-club
169893,the lonely hearts hotel,heather o'neill,30201327-the-lonely-hearts-hotel
357221,the lonely life,bette davis,17564741-the-lonely-life
31853,the lonely londoners,sam selvon,11336591-the-lonely-londoners
162821,the lonely men,louis l'amour,12011251-the-lonely-men-sacketts
94283,the lonely passion of judith hearne,brian moore,7980877-the-lonely-passion-of-judith-hearne
3365,the lonely polygamist,brady udall,9498875-the-lonely-polygamist
226079,the loners,lex thomas,16030631-the-loners
315515,the lonesome gods,louis l'amour,2479015.The_Lonesome_Gods
316933,the loney,andrew michael hurley,29458281-the-loney
190718,the long arm of gil hamilton,larry niven,116355.The_Long_Arm_of_Gil_Hamilton
32963,the long cosmos,terry pratchett,27275266-the-long-cosmos
87397,the long dark tea-time of the soul,douglas adams,862855.The_Long_Dark_Tea_Time_of_the_Soul
182268,the long drop,denise mina,27415447-the-long-drop
57443,the long earth,terry pratchett,13622745-the-long-earth
179304,the long emergency,james howard kunstler,83633.The_Long_Emergency
24659,the long fall,walter mosley,9867150-the-long-fall
212939,the long firm,jake arnott,2608659-the-long-firm
143315,the long game,jennifer lynn barnes,29997407-the-long-game
73056,the long goodbye,raymond chandler,2054.The_Long_Goodbye
45004,the long hard road out of hell,marilyn manson,37847.The_Long_Hard_Road_Out_of_Hell
127830,the long haul,finn murphy,32191699-the-long-haul
41900,the long haul,jeff kinney,24580400-the-long-haul
32965,the long mars,terry pratchett,18599798-the-long-mars
23889,the long patrol,brian jacques,815240.The_Long_Patrol
187623,the long ride to hell,rue volley,29921884-the-long-ride-to-hell
378722,the long road,g. michael hopf,18454472-the-long-road
173773,the long road home,mary alice monroe,10447027-the-long-road-home
373994,the long road home,lori wick,1341767.The_Long_Road_Home
238185,the long road home,martha raddatz,210488.The_Long_Road_Home
260721,the long road to antietam,richard slotkin,13362539-the-long-road-to-antietam
26907,the long run,catriona menzies-pike,31916777-the-long-run
192145,the long run,matt long,8343757-the-long-run
94268,the long song,andrea levy,9397394-the-long-song
303907,the long summer,brian m. fagan,841213.The_Long_Summer
212273,the long sword,christian cameron,23000402-the-long-sword
312788,the long tail,chris anderson,2467566.The_Long_Tail
80625,the long trail,brad dennison,27477667-the-long-trail
360901,the long twentieth century,giovanni arrighi,3332475-the-long-twentieth-century
32964,the long utopia,terry pratchett,25055894-the-long-utopia
133724,the long valley,john steinbeck,2910601-the-long-valley
360111,the long voyage of the little fleet,mackey chandler,22472353-the-long-voyage-of-the-little-fleet
16331,the long walk,richard bachman,28112605-the-long-walk
32966,the long war,terry pratchett,17302173-the-long-war
381847,the long way,bernard moitessier,404437.The_Long_Way
