Unnamed: 0,Title,Author,Cleaned Goodreads URL
362212,the coldwater warm hearts club,lexi eddings,28439389-the-coldwater-warm-hearts-club
119070,the collapse,mary elise sarotte,23393023-the-collapse
392715,the collapse of western civilization,naomi oreskes,19145016-the-collapse-of-western-civilization
32528,the collapsing empire,john scalzi,34879544-the-collapsing-empire
137059,the collected,brett battles,18652330-the-collected
393840,the collected joe abercrombie,joe abercrombie,19069213-the-collected-joe-abercrombie
25381,the collected poems,wallace stevens,75504.The_Collected_Poems
1118,the collected poems,sylvia plath,11293418-the-collected-poems
204937,the collected poems,langston hughes,731077.The_Collected_Poems_of_Langston_Hughes
204933,the collected poems of emily dickinson,emily dickinson,67522.The_Collected_Poems_of_Emily_Dickinson
125956,the collected poems of w.b. yeats,w.b. yeats,8729193-the-collected-works-of-william-butler-yeats
287614,the collected poems of wilfred owen,wilfred owen,1091153.The_Collected_Poems_of_Wilfred_Owen
314687,"the collected poems, 1957-1982",wendell berry,76729.The_Collected_Poems_1957_1982
316677,the collected sam & max,steve purcell,325489.The_Collected_Sam_Max
42193,the collected short stories of maxim gorky,maxim gorky,13241.The_Collected_Short_Stories_of_Maxim_Gorky
205807,the collected stories,alexander pushkin,97380.The_Collected_Stories
87510,the collected stories of amy hempel,amy hempel,841644.The_Collected_Stories_of_Amy_Hempel
160666,the collected stories of arthur c. clarke,arthur c. clarke,149074.The_Collected_Stories
255563,the collected stories of greg bear,greg bear,172737.The_Collected_Stories_of_Greg_Bear
295606,the collected stories of guy de maupassant,guy de maupassant,9565847-the-collected-novels-and-stories-of-guy-de-maupassant
195845,the collected stories of isaac bashevis singer,isaac bashevis singer,1128287.The_Collected_Stories
42169,the collected stories of stefan zweig,stefan zweig,25489293-the-collected-novellas-of-stefan-zweig
42246,the collected tales of nikolai gogol,nikolai gogol,14469666-the-collected-tales-of-nikolai-gogol
160349,the collected works of g.k. chesterton volume 08,g.k. chesterton,184490.The_Collected_Works_of_G_K_Chesterton_Volume_12
358857,the collector,jack nisbet,6666582-the-collector
154005,the collector,victoria scott,13449677-the-collector
197098,the collector,fiona cummins,35478234-the-collector
89582,the collector,john fowles,6319241-the-collector
167113,the collector,nora roberts,18667996-the-collector
333235,the colonel,richard norton smith,489924.The_Colonel
114865,the colonel's lady,laura frantz,32803285-the-colonel-s-lady
188764,the colonels,w.e.b. griffin,325369.The_Colonels
215056,the colonizer and the colonized,albert memmi,18930662-the-colonizer-and-the-colonized
306813,the colony,craig anderson,33361985-the-colony
381311,the color code,taylor hartman,44847.The_Color_Code
319420,the color of fear,marcia muller,35036643-the-color-of-fear
25655,the color of law,richard rothstein,32191706-the-color-of-law
151852,the color of light,karen white,740854.The_Color_of_Light
5350,the color of magic,terry pratchett,6985135-the-color-of-magic
327416,the color of our sky,amita trasi,25285470-the-color-of-our-sky
86399,the color of secrets,lindsay ashford,23470859-the-color-of-secrets
102503,the color of water,james mcbride,21918082-the-color-of-water
224755,the color of water in july,nora carroll,25217756-the-color-of-water-in-july
6347,the color purple,alice walker,1589102.The_Color_Purple
55243,the colorado kid,stephen king,6790208-the-colorado-kid
87379,the colossus and other poems,sylvia plath,11627.The_Colossus_and_Other_Poems
16294,the colossus of new york,colson whitehead,928722.The_Colossus_of_New_York
242049,the colossus rises,peter lerangis,20168892-the-colossus-rises
21416,the colour,rose tremain,209484.The_Colour
231831,the colour of bee larkham’s murder,sarah j. harris,35478989-the-colour-of-bee-larkham-s-murder
33092,the colour of magic,terry pratchett,17402004-the-colour-of-magic
97337,the colour of milk,nell leyshon,13482621-the-colour-of-milk
244625,the colour out of space,h.p. lovecraft,12292737-the-colour-out-of-space
